API URL: https://api.media.ccc.de/public/recordings/55943
Frontend URL: https://media.ccc.de/v/oc-19-astropeiler-stockert
Title: Astropeiler Stockert

(speaks in foreign language)
- (speaks in foreign language)
(speaks in foreign language)
So I'm going to ask you a little bit about what we're going to do next, and I'm going
to ask you a little bit about what we are going to do next, and I'm going to ask you
a little bit about what we're going to do next, and I'm going to ask you a little bit
about what we're going to do next, and I'm going to ask you a little bit about what
we're going to do next, and I'm going to ask you a little bit about what we're going to do next
and I'm going to ask you a little bit about what we're going to do next, and I'm going
to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit
about what we're going to do next, and I'm going to ask you a little bit about what we're
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next, and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
and I'm going to ask you a little bit about what we're going to do next,
